Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1960,2.1,1.7,2.4,2.7,2.4,2,1.7,1.4,1.7,1.3,1.3,1.7,2,,
1961,1.7,2,1,1,1,1.3,1.3,1.7,1,1,1.3,0.7,1,,
1962,0.3,0.3,1,1,1.7,1.7,1.3,1.3,2,1.6,1,1.3,1.3,,
1963,1.6,2,1.6,1.6,0.6,0.3,1.3,1.6,1,1.6,1.9,1.3,1.3,,
1964,1.9,1.3,1.9,1.6,1.9,2.3,1.6,1.6,1.3,1.9,1.9,2.6,1.9,,
1965,1.9,2.5,2.2,2.5,2.5,2.8,2.5,1.3,2.8,1.3,1.6,1.6,2.2,,
1966,1.2,1.2,1.2,1.5,1.5,1.5,2.2,2.8,2.5,3.1,3.1,2.8,1.9,,
1967,2.5,2.1,1.5,1.8,2.1,2.1,2.1,3.3,3,2.4,3,3,2.4,,
1968,4.2,4.2,5.1,4.2,3.6,4.2,4.1,3.5,2.9,4.1,3.5,3.5,4.1,,
1969,3.5,3.7,4.6,4.6,4.9,4.8,5.1,5.1,5.7,5.1,4.8,5.6,4.5,,
1970,5.3,5.3,4.1,5.2,5.5,4.9,5.1,4.3,5.1,5.1,5.1,4.8,5.2,,
1971,4.5,3.7,4.2,2.9,3.9,4.1,3.6,4.4,3.6,3.6,3.3,2.8,3.6,,
1972,2.8,3.6,3.5,3.8,2.8,2.5,3,3,3.2,2.9,3.7,3.7,3.2,,
1973,3.9,4.4,4.4,4.9,4.9,5.6,5.3,6.5,6,6.9,7.4,7.8,5.6,,
1974,8.5,8.5,8.9,9.3,10.2,10.1,10.8,10.6,12.2,11.2,11.3,11.9,10.3,,
1975,11.4,11.7,12,12.1,11.8,10.6,10.5,9.6,9,9.8,9.3,9.1,10.6,,
1976,9.2,7.6,6.3,5.3,6,6.6,6.7,6.9,6.4,6,6,5.6,6.8,,
1977,6.3,7.8,7.7,8.5,7.3,7.6,7,6.4,6.4,6,6.2,6.7,6.9,,
1978,6.1,5.7,6,6.6,7.3,7.7,7.7,8,8.6,8.8,8.4,6.9,7.4,,
1979,7.6,8.2,8.8,9.5,10.2,10.1,10.5,11.5,11.8,12.3,13.1,15.7,10.7,,
1980,16.4,17.7,18.4,17.8,18.1,17.5,15.8,13.7,13.1,13.8,14,13.5,15.8,,
1981,11.6,10.1,9.1,8.6,7.4,7.1,9.4,11.1,11.8,11.3,10.2,9,9.8,,
1982,10.1,9.2,8.8,7.9,7.4,8.3,6.3,5.3,3.2,2.9,2.4,1.2,5.9,,
1983,0,0.5,0.3,1,1.6,1.2,1.8,2,2.9,2.6,2.9,4.3,1.8,,
1984,4.7,4.6,4.7,4.6,4.7,4,3.8,4.6,4.7,5,5.1,4.5,4.5,,
1985,4.6,4.6,4.6,4.3,4.4,4.5,5.1,4.9,4.4,4.6,4.3,4.8,4.6,4.6,4.7
1986,4.4,4,4.3,3.5,3.2,3.7,2.9,2.2,3.4,3.1,2.7,2.1,3.2,3.8,2.7
1987,2.5,3.8,4,4.9,4.8,3.9,4,4.7,4.1,4.2,4.6,5.1,4.3,4,4.5
1988,4.9,4.4,4.4,4.4,4.5,4.7,4.8,4.5,4.6,4.6,5,4.8,4.6,4.5,4.7
1989,4.8,4.8,4.6,5,5.2,5.5,5.7,5.1,5.4,4.8,4.8,5.2,5.1,5.1,5.2
1990,6,6.5,6.6,5.5,4.9,4.9,5.1,5.7,5.8,6.7,6.8,6.6,5.9,5.7,6.1
1991,6,4.7,3.9,4.8,4.6,4.3,4.4,4,3.6,3,3.3,2.8,4,4.7,3.6
1992,3.1,3.6,4.2,3.6,3.7,3.8,3.7,3.7,3.4,3.8,3.3,3.6,3.6,3.7,3.5
1993,3.4,3.5,3,2.8,2.8,2.4,2.1,2,1.9,1.7,2.3,2.5,2.6,3,2.1
1994,2,1.5,1.8,1.4,0.9,1.1,1.3,1.4,1.7,1.7,0.9,1,1.3,1.4,1.3
1995,1.4,1.5,1.4,1.8,2.4,2.3,1.8,1.6,1.2,1.2,1,0.8,1.5,1.8,1.2
1996,0.9,1.1,1.7,1.9,1.5,1.2,2,1.9,2.3,2.3,2.6,2.4,1.9,1.4,2.3
1997,2.2,1.9,1.6,1.4,1.3,1.7,1.2,1.5,1.5,1.4,1.5,1.8,1.6,1.7,1.5
1998,1.2,1.2,1,1.2,1.8,1.8,1.6,1.8,1.3,1.3,1.7,1.4,1.4,1.3,1.5
1999,2,2.2,2.2,3,2.4,2,2.3,2.3,2.8,2.5,2.3,2.3,2.3,2.3,2.4
2000,2.3,2.9,3.5,2.4,2.9,3.4,3.6,3.5,3.6,3.9,3.8,3.7,3.3,2.9,3.7
2001,3.8,3.6,3.2,3.5,3.7,4.6,3.8,3.6,3.2,2.6,2.7,2.1,3.3,3.8,3
2002,2.7,2.7,2.8,3.2,2.9,1.7,2.2,2.6,2.6,3,3.3,3.7,2.8,2.6,2.9
2003,3.5,3.6,3.9,3,2.1,2.4,2.3,2.1,2.6,2.2,1.7,1.8,2.6,3.1,2.1
2004,1.8,1.9,1.8,2.3,3.7,4,3.8,3.3,3.3,4.5,5.2,4.4,3.3,2.6,4.1
2005,3.7,3.8,4,4.8,4.2,3.6,4.1,5.2,5.8,5.4,4.4,4.5,4.5,4,4.9
2006,5.4,5.1,4.7,4.7,5.4,5.2,5,4.3,3.4,2.2,2.7,3.3,4.3,5.1,3.5
2007,3.2,3.5,3.8,3.5,2.9,2.9,2.9,2.6,2.3,3.5,4.2,4.2,3.3,3.3,3.2
2008,3.9,3.1,3.3,3.1,3.7,5.4,5.7,5.1,4.5,3.4,1,0.1,3.5,3.8,3.3
2009,-0.1,0,-1,-1.3,-1.8,-2.2,-2.6,-1.7,-1,-0.4,0.9,1.8,-0.8,-1.1,-0.5
2010,1.8,1.4,1.9,1.9,1.8,0.9,0.9,0.8,0.4,0.7,0.7,1.3,1.2,1.6,0.8
2011,1.8,2.3,3,3.3,3.1,2.9,2.4,2.4,3.1,2.8,3,2.2,2.7,2.7,2.6
2012,2.1,2.1,2,1.5,1.6,1.6,1.9,2.3,2.2,3,2.1,1.9,2,1.8,2.3
2013,2,2.2,1.3,0.9,1,1.4,1.3,0.8,0.6,-0.1,0.4,1.1,1.1,1.5,0.7
2014,0.8,0.5,1,1.4,1.7,1.8,2,1.8,1.7,1.4,1.3,0.7,1.3,1.2,1.5
2015,-0.1,0.1,0.5,0.5,1.1,0.8,1.4,1.1,0.7,1,1.6,2,0.9,0.5,1.3
2016,3.1,2.4,1.7,2,1.4,1.8,1.1,1.4,1.9,2.2,1.8,2,1.9,2.1,1.7
2017,2.1,2.7,2.7,2.7,2.5,2.2,2.5,2.8,3.1,3.1,3.6,3.6,2.8,2.5,3.1
2018,3.5,3.6,3.8,4,4.1,4,3.9,3.9,3.9,4.1,3.6,3.2,3.8,3.8,3.8
2019,3.2,2.5,2.7,3.3,3.1,3.3,3.3,3,3,3.2,3.2,3,3.1,3,3.1
2020,3.1,3.4,1.9,0.7,0.9,1.4,1.9,2,1.2,0.7,1,1.5,1.6,1.9,1.4
2021,0.9,1,2.2,3.6,3.9,4,3.9,4,4.6,5.4,6,6.6,3.8,2.6,5.1
2022,7.5,7.4,8.5,7.9,8,8.6,7.7,7.6,7.8,7.5,6,4.9,7.4,8,6.9
2023,5.8,5.1,3.7,3.8,3.2,2.5,2.7,3.3,3.2,2.4,2.8,3.5,3.5,4,3
2024,2.5,3.4,4,3.9,3.9,3.2,3.4,2.9,2.8,3,3.2,3.4,3.3,3.5,3.1
2025,3.3,3.1,3,3,3,,,,,,,,,,
