Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
2013,,0.7,,0.7,,1.5,,2.3,,1.8,,3.6,1.6,0.9,2.4
2014,,2.9,,2.8,,3.3,,2.6,,3.4,,1.1,2.8,3,2.6
2015,,-0.7,,-0.4,,-0.4,,0.3,,-0.1,,0.4,-0.2,-0.4,0.1
2016,,2,,1.4,,1.6,,0.9,,1.7,,2.3,1.6,1.6,1.6
2017,,2.1,,2,,1.6,,2.2,,2.3,,1.7,2,2,1.9
2018,,2.6,,2.4,,3,,2.3,,2.2,,2.3,2.4,2.4,2.4
2019,,0.9,,1.8,,0.8,,1.4,,0.9,,1,1.3,1.5,1
2020,,1.5,,-1.3,,-0.2,,-0.2,,-0.1,,0.7,0.2,0.2,0.1
2021,,1,,4.5,,4.6,,5.3,,6.1,,6.6,4.3,2.9,5.6
2022,,7.8,,8.5,,10.2,,9.5,,7.6,,5.3,8.2,8.6,7.9
2023,,5.2,,4,,1.7,,2.7,,3,,4.5,3.5,3.8,3.1
2024,,3.5,,2.9,,2.1,,1.7,,2.1,,1,2.5,3.1,1.8
2025,,1,,1.2,,,,,,,,,,,
